"MouseID","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N","Genotype","Treatment","Behavior"
"311_11","0.538412899","0.701865318","0.384445147","2.482137212","4.109705975","0.288017705","0.223205817","2.082832754","0.202023396","1.96522289","0.8390768259999999","0.402782169","0.416376857","0.34650648100000003","0.934555801","0.699019918","1.640847297","1.531773633","0.472020234","0.742333228","0.498261144","0.426177679","0.241226684","1.091368954","2.87006007","1.314890926","0.296553905","0.306670882","0.69459374","0.21877964","0.46095479","2.034144799","0.447992412","0.651596586","0.559595321","1.0350932659999998","0.8599430920000001","0.5507429660000001","0.7344293390000001","0.562440721","0.5042681","0.596901676","0.39203288","0.15010917","0.746724891","0.193504367","0.929039301","0.260917031","0.29121179","0.8954694320000001","0.095387555","0.198826419","0.165938865","0.097980349","0.125545852","0.147379913","0.155977074","0.13332423599999998","0.19268559","0.105758734","0.413891921","0.255049127","1.031386463","1.5543122269999998","0.165393013","1.068367904","0.657068777","0.17712882100000002","0.222434498","0.170032751","0.097980349","","0.40625","0.167849345","0.216975983","0.206741266","1.144377729","Control","Memantine","C/S"
"311_12","0.521126761","0.5830454420000001","0.30427850100000003","2.0534148290000003","3.381344672","0.251660909","0.189476482","1.800956683","0.17804942899999998","1.51767207","0.7339888390000001","0.31756577199999997","0.327664098","0.292319957","0.774647887","0.588094605","1.352112676","1.216848259","0.404996014","0.609619984","0.44592080799999995","0.365399947","0.19399415399999995","0.910975286","2.401541323","1.117193728","0.243954292","0.247408982","0.592080787","0.183630082","0.3951634329999999","1.705022588","0.386925326","0.552218974","0.458942333","0.854371512","0.672601648","0.439808663","0.5926122770000001","0.450969971","0.410045177","0.478341749","0.30029232","0.152730856","0.740990991","0.192989865","0.958333333","0.251126126","0.31390765800000003","0.926238739","0.08614864900000001","0.191722973","0.154279279","0.110078829","0.132460586","0.149774775","0.161317568","0.137528153","0.204673423","0.104448198","0.406109234","0.244650901","1.045326577","1.5848817569999998","0.157657658","1.027167793","0.688344595","0.181869369","0.179757883","0.168637387","0.110078829","","0.389358108","0.148226351","0.269003378","0.24380630600000003","1.238457207","Control","Memantine","C/S"
"311_13","0.4883720929999999","0.5400856789999999","0.29130967","1.913402693","2.8736230110000003","0.215422277","0.210526316","1.414932681","0.1624847","1.689412485","0.685740514","0.301407589","0.309669523","0.243268054","0.7328641370000001","0.551713586","1.222766218","1.260097919","0.366585067","0.593329253","0.430232558","0.33598531200000004","0.188188494","0.806915545","2.119339045","0.971848225","0.237760098","0.238066095","0.488984088","0.177172583","0.365361077","1.421052632","0.382802938","0.564565483","0.456854345","0.82619339","0.827111383","0.486842105","0.6214810279999999","0.480110159","0.485312118","0.549571603","0.330171359","0.15671759300000002","0.704835407","0.17908332","0.902031816","0.239407781","0.170105528","0.711608127","0.118601355","0.211529375","0.155930068","0.075444952","0.113718696","0.106315955","0.14269963800000002","0.117341314","0.16286029300000002","0.090722948","0.372814616","0.245077965","0.945818239","1.402583084","0.172468105","1.103323358","0.620412663","0.225862341","0.196251378","0.198298945","0.075444952","","0.411245865","0.155772563","0.222554733","0.267758702","0.981414396","Control","Memantine","C/S"
"311_14","0.514854614","0.564791403","0.31605562600000003","1.957016435","2.9788242730000003","0.250632111","0.175094817","1.487357775","0.162136536","1.678571429","0.686156764","0.300252845","0.32806574","0.268015171","0.76517067","0.555941846","1.261694058","1.213021492","0.445006321","0.616940582","0.40676359","0.345448799","0.191845765","0.8296460179999999","2.104930468","0.961125158","0.236409608","0.248735777","0.513274336","0.187737042","0.389380531","1.512958281","0.408343869","0.586599241","0.509797724","0.882743363","0.800252845","0.5003160560000001","0.63369153","0.474399494","0.455436157","0.520859671","0.340391909","0.135913016","0.684521906","0.180364567","0.8536936359999999","0.225135913","0.232651103","0.699712184","0.090502079","0.204349217","0.152542373","0.091461465","0.12120243","0.136552606","0.143428206","0.13559322","0.179245283","0.099456348","0.34250079899999997","0.233290694","0.96642149","1.4039015030000002","0.179724976","1.030060761","0.619923249","0.182283339","0.17396866","0.16165654","0.091461465","","0.40821874","0.148704829","0.215222258","0.217620723","0.994403582","Control","Memantine","C/S"
"311_15","0.485099846","0.5563748079999999","0.28725038399999997","1.892165899","2.847004608","0.223041475","0.177572965","1.462365591","0.16989247300000002","1.5379416280000002","0.695852535","0.280798771","0.301382488","0.29247311800000003","0.727803379","0.532411674","1.205529954","1.125960061","0.4","0.5689708139999999","0.421198157","0.349308756","0.19109063","0.824884793","2.044239631","0.976036866","0.224270353","0.238095238","0.492165899","0.185560676","0.366513057","1.421198157","0.361290323","0.566513057","0.488479263","0.8718894009999999","0.6811059909999999","0.470660522","0.614746544","0.459293395","0.428571429","0.494930876","0.32688172","0.142459473","0.62682168","0.183887342","0.890453578","0.244309808","0.239233666","0.770754871","0.08121827400000001","0.199115769","0.146880629","0.09317177","0.125102342","0.128377272","0.136400851","0.128541019","0.172588832","0.10119535","0.388570493","0.23546749600000005","1.020140822","1.42492222","0.159325364","1.009988538","0.6404126410000001","0.174553791","0.165875225","0.151301785","0.09317177","","0.361061077","0.143278205","0.218929098","0.20828557399999997","1.030948092","Control","Memantine","C/S"
"320_1","0.627581675","0.954187007","0.446958318","2.9307172360000004","5.915039429","0.197897109","0.185598949","1.765114532","0.232256853","1.808111153","1.022812617","0.348666917","0.348291401","0.245963199","1.083176868","1.008636876","2.128989861","1.6037363880000002","0.361903868","1.028539241","0.534547503","0.400675929","0.175835524","2.40781074","4.6438227560000005","1.533420954","0.271216673","0.322474653","0.887626737","0.16804356","0.442921517","2.747559144","0.358148704","0.537645513","0.383589936","0.7993803979999999","0.6450431839999999","0.538302666","0.709350357","0.488265115","0.368757041","0.527037176","0.21451370600000003","0.248877042","1.223801767","0.17271336199999998","0.605804827","0.35559504399999997","0.676686905","1.951280912","0.135248532","0.150501012","0.202872797","0.148773385","0.185793968","0.219754183","0.353719335","0.119354361","0.22079076","0.124734686","0.5713510039999999","0.30366750600000003","1.788785231","2.221383089","0.148822745","1.180117479","0.833703539","0.211461573","0.127400168","0.120835184","0.148773385","0.120884545","0.54124093","0.121674318","0.158102572","","1.649982724","Control","Memantine","C/S"
"320_2","0.6512533229999999","0.962020509","0.464963919","2.992688948","5.975028485","0.202810482","0.188473224","1.807823775","0.259020129","1.960691227","1.053551082","0.35387390799999996","0.36270414","0.260634258","1.122293961","1.04101785","2.196448918","1.854728447","0.365742499","1.042821876","0.550037979","0.414830991","0.180972275","2.4738891","4.892802886","1.563330801","0.27535131","0.332985188","0.892423092","0.172901633","0.46268515","2.801842005","0.395366502","0.5617166729999999","0.394511964","0.823205469","0.678598557","0.563520699","0.776015951","0.506551462","0.388340296","0.537124953","0.234523357","0.248037981","1.216306559","0.167280302","0.61268288","0.350498983","0.637341343","2.0602170330000003","0.130801279","0.158657107","0.205745567","0.14766011","0.18922585","0.211704292","0.34308691","0.124939444","0.21557988600000005","0.121596745","0.5690824529999999","0.320414688","1.763879469","2.215773665","0.162581145","1.066127313","0.838387753","0.222265284","0.134822207","0.130462165","0.14766011","0.128960372","0.525966476","0.126780351","0.163404709","","1.63898847","Control","Memantine","C/S"
"320_3","0.64434594","0.9671791","0.470055645","3.073847024","5.927379043999999","0.205130623","0.182589833","1.783551825","0.258794681","2.147882675","1.025841743","0.361690088","0.368386306","0.259549184","1.135150429","1.056587758","2.2385174009999997","1.956427426","0.379420919","1.05856833","0.555031595","0.41092143700000006","0.191738187","2.578232576","4.804017731","1.579741583","0.283127417","0.340375365","0.8922003209999999","0.17089503","0.459964161","2.856078468","0.383853626","0.573139677","0.402338961","0.867207394","0.7305479579999999","0.598415543","0.740356503","0.539469961","0.405639913","0.574931623","0.235216448","0.236124002","1.200436235","0.182244292","0.6031650270000001","0.35172637799999995","0.590310006","2.21111008","0.122888435","0.16804343800000002","0.208975311","0.14316874","0.18275478","0.204102469","0.335483572","0.120614442","0.200900316","0.124837572","0.537033599","0.313996659","1.672823464","2.098199369","0.166326341","1.063393354","0.806385743","0.227445703","0.124327084","0.118850937","0.14316874","0.129153518","0.508214219","0.122795619","0.160293299","","1.564924819","Control","Memantine","C/S"
"320_4","0.568229103","0.8120181129999999","0.393464692","2.6067800759999997","5.8081018239999995","0.218210745","0.17990454","2.312324073","0.209154326","1.733692327","0.906988129","0.337290417","0.335699425","0.25064251600000004","0.959980419","0.86219557","1.949822543","1.661240974","0.374128014","0.939909436","0.493452454","0.405947864","0.17537633100000002","1.748133643","4.039652428999999","1.473626239","0.26753151399999997","0.292497858","0.810794272","0.165830376","0.406926937","2.418431037","0.34243054700000003","0.521478399","0.392852772","0.76135112","0.639823767","0.468363725","0.67898666","0.467751805","0.35454656700000003","0.479133521","0.202056052","0.230262737","1.15195295","0.166144601","0.724477402","0.34194208299999995","0.5989899639999999","1.7878284219999998","0.124912101","0.15687528","0.202582625","0.140062648","0.181998338","0.206737838","0.292974493","0.122610752","0.207313175","0.117113086","0.5714377039999999","0.292143451","1.65134565","2.207185323","0.148373074","1.291056703","0.844211468","0.207185323","0.145496388","0.116218117","0.140062648","0.127660935","0.561720898","0.123122163","0.156108163","","1.68222208","Control","Memantine","C/S"
"320_5","0.5870384329999999","0.863727707","0.411203215","2.757975383","6.006656619","0.223687516","0.189399648","2.375282592","0.218538056","1.843255463","0.917357448","0.34853052","0.35468475299999996","0.270283848","1.006154233","0.8972619940000001","1.998116051","1.861592565","0.378171314","0.979276564","0.502260739","0.416101482","0.182115046","1.801306204","4.089927154","1.53089676","0.275558905","0.308590806","0.831826174","0.173700075","0.422381311","2.564556644","0.360085406","0.560035167","0.40919367","0.792514444","0.694297915","0.503014318","0.724441095","0.496232102","0.387967847","0.500879176","0.217030897","0.236061835","1.149328434","0.169221997","0.731500253","0.35599341100000004","0.576849975","1.919602129","0.124619868","0.16662443","0.2093259","0.140775469","0.18385707","0.204004055","0.301951343","0.131208819","0.207108464","0.114546376","0.55993411","0.313862139","1.629054739","2.212113533","0.165103903","1.157121135","0.854092752","0.213443994","0.148314749","0.142739483","0.140775469","0.121388748","0.534845413","0.133996452","0.180372529","","1.660352255","Control","Memantine","C/S"
"320_6","0.595904096","0.861763237","0.421203796","2.8311688310000003","6.368256743","0.233016983","0.187687313","2.406218781","0.221028971","1.991008991","0.917832168","0.359515485","0.365384615","0.26885614399999996","1.049575425","0.933316683","2.035589411","1.983516484","0.401848152","1.000874126","0.501373626","0.424325674","0.203046953","1.891233766","4.313186813","1.537337662","0.281593407","0.321303696","0.84015984","0.17132867100000002","0.43031968","2.576048951","0.366883117","0.573801199","0.417457542","0.85964036","0.767357642","0.538211788","0.71953047","0.529220779","0.406218781","0.532342657","0.231768232","0.227919185","1.118903742","0.17255691899999998","0.73362632","0.354696942","0.529756455","2.113593359","0.122993347","0.175059513","0.214368553","0.138192028","0.17951535100000002","0.199902338","0.298297015","0.12873100199999998","0.196911433","0.118598547","0.54696942","0.318195691","1.54532137","2.085820668","0.171580297","1.186595862","0.82530672","0.222425685","0.136727095","0.135323201","0.138192028","0.126838796","0.512116218","0.136727095","0.176219252","","1.61081609","Control","Memantine","C/S"
"320_7","0.522917915","0.721090473","0.3635410429999999","2.456261234","5.1917315760000005","0.229179149","0.186638706","2.481426004","0.190832834","1.641252247","0.799880168","0.32699221100000003","0.325344518","0.253894548","0.876123427","0.7528460159999999","1.760934691","1.5949670459999998","0.366087478","0.84182145","0.4691432","0.396494907","0.17420611100000002","1.436339125","3.44877172","1.38241462","0.25838825600000004","0.284451768","0.763930497","0.164619533","0.393499101","2.225134811","0.340023966","0.512432594","0.408777711","0.763031756","0.645895746","0.44367885","0.639155183","0.460155782","0.35754943100000003","0.46929299","0.192480527","0.214976286","1.084002189","0.172382342","0.776267785","0.35133163100000003","0.577617658","1.63954761","0.124407151","0.176030646","0.200109449","0.132068588","0.17365924800000002","0.194819409","0.263681138","0.135625684","0.203301715","0.116380883","0.547154323","0.303265232","1.566399124","2.257022984","0.141280555","1.26286027","0.867201751","0.220722364","0.158974827","0.1213973","0.132068588","0.119937979","0.5601058010000001","0.13425757","0.16216709199999998","","1.727380518","Control","Memantine","C/S"
"320_8","0.530854674","0.748071583","0.385529158","2.573125579","5.4950632520000005","0.23742672","0.187596421","2.549676026","0.200401111","1.714594261","0.8199629740000001","0.36377661200000005","0.344800987","0.26349892","0.923788954","0.8029929029999999","1.850663376","1.849892009","0.388151805","0.892780006","0.45880901","0.414841098","0.185128047","1.495217525","3.623264425","1.438136378","0.271058315","0.30175871600000004","0.795124961","0.166615242","0.415303919","2.366244986","0.350200555","0.5518358529999999","0.423943227","0.78771984","0.7110459729999999","0.476858994","0.688830608","0.491977785","0.387226165","0.478093181","0.2108917","0.207468156","1.026522422","0.169865643","0.7403594490000001","0.34252312","0.520851509","1.720642122","0.120048857","0.174576863","0.207206421","0.133310068","0.16777176800000002","0.186093177","0.257895655","0.145611586","0.189844704","0.110190194","0.507154074","0.32079916199999997","1.496859187","2.188536032","0.160181469","1.269499215","0.848106788","0.206508463","0.16934217399999998","0.124847322","0.133310068","0.120310592","0.506979585","0.143168731","0.195166638","","1.650846275","Control","Memantine","C/S"
"320_9","0.534999224","0.773863107","0.39158777","2.667701381","5.987583423999999","0.246624243","0.184541363","2.6034456","0.195405867","1.874126959","0.8396709609999999","0.34533602399999996","0.361011951","0.276579233","0.978891821","0.842309483","1.91292876","1.995498991","0.409591805","0.916188111","0.466552848","0.424336489","0.220549433","1.576129132","3.737544622","1.458016452","0.285115629","0.321434115","0.806922241","0.17305603","0.413161571","2.387552382","0.375756635","0.578922862","0.444358218","0.849914636","0.786745305","0.518392053","0.707900047","0.529411765","0.412851156","0.523513891","0.217910911","0.206994086","1.070797977","0.175366418","0.7483500470000001","0.34679009200000005","0.485214708","1.952687066","0.122310791","0.195765835","0.209651153","0.127624925","0.18848032899999995","0.186423245","0.257992629","0.126167824","0.187537499","0.113825319","0.488128911","0.312676781","1.475357847","2.128739179","0.167823776","1.214451016","0.82454787","0.217879489","0.161052541","0.136110397","0.127624925","0.120939402","0.516842376","0.143481615","0.189766007","","1.555326991","Control","Memantine","C/S"
"320_10","0.519443385","0.736370568","0.370568052","2.503049943","4.947197865","0.266488753","0.205299276","2.749142204","0.208921083","1.7121616469999998","0.7872664890000001","0.347693481","0.344452917","0.284216546","0.893823866","0.759054518","1.821768967","1.685093404","0.399161266","0.845215402","0.474266108","0.430232558","0.193671369","1.40773923","3.439954251","1.437094929","0.288600839","0.309569196","0.78879146","0.190240183","0.417460923","2.1915745330000003","0.356080823","0.550133435","0.461303851","0.8152878379999999","0.694052612","0.445672894","0.676134197","0.479603507","0.39306138","0.48532215","0.211780404","0.202085286","0.983950328","0.181935333","0.785731022","0.343134958","0.551077788","1.508669166","0.118673852","0.17584348600000002","0.202085286","0.13507497699999998","0.175726336","0.197282099","0.241682287","0.144564199","0.183223993","0.108247423","0.546860356","0.313378632","1.499297095","2.216377694","0.160613871","1.380974695","0.915417057","0.223523899","0.172446111","0.146438613","0.13507497699999998","0.126522962","0.583997188","0.14468135","0.178537957","","1.6555763819999998","Control","Memantine","C/S"
"320_11","0.508589768","0.735699453","0.38436851","2.545403058","5.101000566000001","0.257126675","0.201057202","2.7468378330000003","0.20841986","1.77119124","0.781952048","0.352086086","0.35189729999999997","0.287710025","0.919388333","0.77024731","1.8274495","1.856333774","0.406456485","0.8835189729999999","0.468378327","0.443458561","0.198602983","1.392486313","3.4804606380000003","1.436284689","0.28676609399999997","0.295827827","0.792712856","0.184821597","0.425901454","2.2405134980000003","0.39116481","0.570889183","0.457428733","0.828204644","0.735699453","0.482537285","0.680951482","0.492920521","0.407211629","0.492731735","0.212573155","0.197085357","0.995373583","0.177423086","0.8157529490000001","0.36005089100000004","0.52475133","1.643881564","0.125607217","0.186213278","0.215244043","0.126185519","0.185287994","0.198588943","0.245662734","0.144922508","0.188989128","0.10721721","0.54661115","0.330326162","1.495951885","2.188295165","0.170830442","1.48912792","0.904811474","0.21987046","0.193499884","0.146773074","0.126185519","0.13243118199999998","0.574485311","0.16215591","0.21431876","","1.6817025209999998","Control","Memantine","C/S"
"320_12","0.5165375170000001","0.737478737","0.383670384","2.624645625","5.601209601","0.259119259","0.183897184","2.758079758","0.208278208","1.864108864","0.7958797959999999","0.360990361","0.371763372","0.29899829899999997","0.96012096","0.812133812","1.857871858","1.997731998","0.428841429","0.88962389","0.467775468","0.443772444","0.207144207","1.443961444","3.433566434","1.435267435","0.29578529600000003","0.307125307","0.801927802","0.18351918399999995","0.425817426","2.2079002080000003","0.3997354","0.593649594","0.475146475","0.856170856","0.815346815","0.508599509","0.725004725","0.524853525","0.434889435","0.5429975429999999","0.216594217","0.194162996","0.99030837","0.179955947","0.780726872","0.338656388","0.442951542","1.828414097","0.115528634","0.195154185","0.219273128","0.129845815","0.185352423","0.190969163","0.235792952","0.137555066","0.174889868","0.102312775","0.49372246700000005","0.331057269","1.406387665","2.081277533","0.166189427","1.3753303959999998","0.86784141","0.225881057","0.17687224699999998","0.16277533","0.129845815","0.121585903","0.532929515","0.160682819","0.213325991","","1.5857929519999998","Control","Memantine","C/S"
"320_13","0.454421149","0.685278031","0.36030082","2.392889699","4.5","0.278714676","0.20875113899999995","2.586144029","0.220601641","1.61189608","0.7310847770000001","0.353463993","0.347082954","0.283272562","0.871467639","0.710118505","1.718322698","1.6235186869999998","0.402233364","0.80515041","0.458523245","0.443710119","0.198040109","1.486326345","3.151321787","1.403372835","0.276891522","0.29557885100000003","0.770054695","0.197356427","0.384229717","2.076800365","0.35369188700000004","0.529854148","0.434366454","0.8172288059999999","0.7153600729999999","0.433682771","0.680264357","0.477666363","0.383090246","0.434822242","0.189835916","0.185584093","0.934824634","0.172604253","0.785832643","0.325186413","0.5295498479999999","1.3813863569999998","0.12054681","0.171775753","0.188207677","0.129798398","0.16846175100000002","0.187931511","0.228666114","0.132283899","0.177022922","0.098315382","0.555233361","0.308478321","1.456365645","2.098729633","0.163766915","1.352112676","0.923777962","0.223418945","0.187793427","0.16072908","0.129798398","0.109085888","0.520022093","0.14968240800000002","0.203534935","","1.6155758080000002","Control","Memantine","C/S"
"320_14","0.471745596","0.697323267","0.3715396929999999","2.472660718","4.652024708","0.278197209","0.215511325","2.592541752","0.244566461","1.758178906","0.760466712","0.356897735","0.360558225","0.308396248","0.896133608","0.7410203609999999","1.7650423240000002","1.767787692","0.41615191","0.842598948","0.468085106","0.483413407","0.215282544","1.269274765","3.212765957","1.406085564","0.289407458","0.30656600300000003","0.784717456","0.196064974","0.382292382","2.132692748","0.373369938","0.5907115079999999","0.455730954","0.858156028","0.773507207","0.454815832","0.7053305879999999","0.489132922","0.412948982","0.482955845","0.20979181","0.182792817","0.951755562","0.173009917","0.778745645","0.320959528","0.482980434","1.434870008","0.106807826","0.179174484","0.187215224","0.113106406","0.163361029","0.18064862","0.217770035","0.122085232","0.170195658","0.099303136","0.508978826","0.333556687","1.394398285","2.0666041280000003","0.185875101","1.426159207","0.883945323","0.220316269","0.17153578100000005","0.155856339","0.113106406","0.123425355","0.547038328","0.157866524","0.219914232","","1.561913696","Control","Memantine","C/S"
"320_15","0.481272563","0.684115523","0.360785199","2.5388086640000003","5.008122744","0.287229242","0.22450361","2.5769404330000003","0.199232852","1.799187726","0.756543321","0.368907942","0.365072202","0.31024368199999997","0.92599278","0.753610108","1.757220217","1.915388087","0.44088447700000005","0.861687726","0.471344765","0.457355596","0.21683213","1.272111913","3.1380866430000003","1.397563177","0.28745487399999997","0.324458484","0.793095668","0.18930505399999997","0.420126354","2.082581227","0.379738267","0.5888989170000001","0.472924188","0.88898917","0.84183213","0.48465704","0.722924188","0.527075812","0.436371841","0.5288808660000001","0.197879061","0.17986928100000002","0.934901961","0.176601307","0.7751633990000001","0.32418300699999997","0.4427450979999999","1.7016993459999998","0.105490196","0.197908497","0.197254902","0.114379085","0.165620915","0.17372549","0.210588235","0.13254902","0.155686275","0.099346405","0.496732026","0.331633987","1.357647059","2.01124183","0.185620915","1.357385621","0.8584313729999999","0.212156863","0.180653595","0.15869281","0.114379085","0.124575163","0.557124183","0.16849673199999998","0.233856209","","1.530457516","Control","Memantine","C/S"
"321_1","0.5606143720000001","0.7630279759999999","0.40296215","2.933516182","6.31727921","0.19232035100000003","0.167635765","1.892484915","0.198354361","1.7304443230000002","0.8324739440000001","0.33329676399999997","0.324300603","0.24509051","1.051563357","0.864399342","2.129456939","1.586725178","0.348765771","0.948546352","0.398793198","0.382446517","0.160394953","2.046077894","4.324520022","1.450246846","0.25660998399999996","0.281952825","0.869994515","0.151727921","0.414810752","2.662314866","0.337356007","0.509599561","0.391771805","0.7946242459999999","0.636313769","0.4853538120000001","0.699945145","0.4785518379999999","0.33647833200000005","0.4597915520000001","0.183104772","0.247357675","1.327948595","0.17751621399999998","0.900372328","0.349267355","0.534110017","2.1812995440000003","0.106713908","0.17024982","0.205741052","0.149351429","0.20021619","0.206882056","0.297862119","0.130554888","0.237148691","0.137581071","0.606834014","0.311554168","1.926975739","2.4958563540000003","0.15661782400000002","1.244535191","0.92679558","0.219493154","","0.13397790099999998","0.149351429","","0.589959164","0.120165746","0.17024982","","1.680398751","Control","Memantine","C/S"
"321_2","0.516108108","0.749621622","0.40129729700000005","2.919243243","6.306810811","0.192540541","0.16227027","1.854378378","0.20508108100000003","1.746594595","0.8433513509999999","0.33264864899999996","0.324864865","0.238810811","1.074594595","0.887351351","2.107783784","1.745405405","0.351243243","0.950810811","0.396756757","0.3932972970000001","0.161513514","2.045189189","4.279783784","1.4301621619999998","0.25372973","0.284216216","0.8828108109999999","0.148756757","0.41372973","2.665513514","0.337621622","0.516540541","0.391243243","0.8002162159999999","0.662378378","0.496432432","0.6957837840000001","0.478594595","0.344864865","0.455135135","0.187459459","0.255174471","1.365404116","0.177214435","0.8745004470000001","0.354011333","0.521085595","2.286489711","0.105219207","0.16695496599999998","0.215090963","0.143155383","0.197494781","0.212287504","0.305099911","0.13307485800000002","0.238950194","0.139815091","0.617834775","0.334685356","1.891738741","2.57148822","0.16611989300000002","1.251297346","0.933373099","0.229048613","","0.142558902","0.143155383","","0.6002385920000001","0.125857441","0.18777214399999995","","1.720906651","Control","Memantine","C/S"
"321_3","0.507321275","0.77002584","0.417958656","2.92581826","6.7661498710000005","0.201012059","0.177756245","1.832041344","0.210594315","1.869186047","0.832687339","0.33860895799999996","0.336024978","0.253122308","1.115094746","0.91042205","2.102067183","1.940245478","0.375107666","0.981696813","0.403423773","0.3916882","0.17086563300000002","2.099698536","4.314922481","1.460594315","0.257536606","0.295327304","0.892657192","0.15040913","0.42118863","2.683677864","0.351851852","0.5479112829999999","0.404069767","0.8298880279999999","0.723621878","0.54543497","0.720822567","0.507859604","0.366602067","0.493432386","0.199612403","0.248361881","1.31641568","0.184331532","0.848373376","0.353776296","0.5197723879999999","2.539889642","0.106046672","0.17547994","0.20841476","0.140878262","0.19628693","0.206288079","0.288309001","0.127370962","0.224106219","0.142200253","0.5735141970000001","0.307793999","1.782503736","2.384584435","0.161800207","1.168640074","0.895160363","0.229796528","","0.14633866","0.140878262","","0.581733533","0.12283021","0.18220485100000003","","1.645763881","Control","Memantine","C/S"
"321_4","0.505092786","0.6955490440000001","0.3760290220000001","2.915585322","5.917957304","0.22673364","0.17427096399999997","2.663038928","0.190037673","1.535091391","0.7199665129999999","0.327054556","0.32928701","0.255616018","1.015766709","0.796846658","2.0113018","1.601646435","0.398214037","0.858099623","0.37449421","0.402120832","0.16422492","1.682712432","3.815403935","1.419143296","0.266499233","0.282544998","0.829496302","0.163666806","0.408120553","2.538161016","0.329426538","0.520022325","0.4103530070000001","0.798102414","0.6496442029999999","0.45876936","0.697502442","0.471885029","0.345332775","0.467001535","0.182363611","0.236384885","1.193611219","0.171562135","0.925126607","0.337358785","0.50377873","1.813167121","0.105259057","0.16353720300000002","0.199532528","0.151928321","0.189871445","0.212855473","0.272536034","0.132606155","0.24051421899999997","0.13541098599999998","0.598987145","0.309154655","1.745695364","2.579898714","0.167199065","1.322399688","0.916244644","0.216361511","","0.12645111","0.151928321","","0.591585508","0.131515388","0.188391118","","1.699259836","Control","Memantine","C/S"
"321_5","0.479120267","0.6891703790000001","0.381124722","2.9135579060000003","6.066536748","0.22188196","0.16717706","2.652561247","0.198496659","1.664949889","0.7299554570000001","0.33421492199999997","0.33672049","0.26099665899999996","1.043847439","0.820016704","2.051503341","1.730094655","0.372355234","0.886553452","0.384326281","0.40701559","0.173719376","1.666341871","3.929426503","1.423023385","0.2655902","0.27895322899999997","0.845072383","0.153814031","0.415089087","2.542455457","0.339643653","0.528396437","0.424276169","0.806514477","0.6939031179999999","0.469933185","0.699331849","0.486219376","0.35857461","0.45935412","0.18248886399999997","0.229033991","1.231489296","0.176244917","0.910764981","0.35187600700000005","0.498810711","1.93708279","0.10319957","0.173405969","0.212077035","0.148776184","0.196808103","0.211002839","0.264789381","0.140566255","0.185835955","0.133660707","0.587508632","0.31627407399999996","1.718560577","2.520524822","0.182076268","1.228420164","0.92212077","0.228727077","","0.14754853099999998","0.148776184","","0.583748945","0.135195274","0.193815699","","1.705363309","Control","Memantine","C/S"
"321_6","0.457992362","0.703491544","0.385842881","2.904391708","6.318466994","0.21685761","0.160665576","2.652073104","0.197081288","1.8101473","0.711811238","0.334969995","0.34342607700000005","0.262956901","1.0582378609999998","0.8348336059999999","2.032051282","1.868248773","0.393889798","0.89893617","0.371658483","0.40248227","0.180714675","1.721767594","3.858701582","1.417075832","0.267321331","0.28805237300000003","0.856110202","0.153436989","0.4131205670000001","2.539416258","0.348199673","0.539689034","0.424031642","0.8316966720000001","0.73690671","0.502318603","0.7304964540000001","0.507092199","0.3708401529999999","0.489907256","0.180714675","0.228912928","1.229820713","0.183145472","0.935244724","0.362735457","0.514411075","2.231333686","0.103411756","0.191239882","0.214917921","0.154020728","0.19918299399999995","0.214615326","0.27498297899999996","0.128375823","0.20425145600000005","0.13813450300000002","0.558438611","0.329525683","1.679173916","2.463348211","0.185490582","1.227929495","0.905060897","0.234359634","","0.164687193","0.154020728","","0.573795295","0.137983206","0.20803389100000003","","1.68242681","Control","Memantine","C/S"
